ユーザID,日付,カテゴリ,単価,数量,金額,支払区分,店舗場所,収支
a4693ed3-6445-4489-befd-f2a60fee2706,2024-02-03,Utilities,1162.17,2,2324.34,Mobile Payment,鳥取県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-04-14,Investment,4216.15,8,33729.2,Cash,滋賀県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-07-15,Utilities,4427.97,2,8855.94,Credit Card,千葉県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-07-01,Investment,385.42,10,3854.2,Other,その他,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-10-03,Investment,2793.59,2,5587.18,Other,大分県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-10-06,Utilities,4580.86,3,13742.58,Credit Card,長崎県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-01-26,Travel,4395.26,9,39557.34,Cash,神奈川県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-07-02,Health & Fitness,373.34,4,1493.36,Credit Card,岐阜県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-06-17,Food & Drink,271.3,1,271.3,Credit Card,鹿児島県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-09-23,Entertainment,426.12,4,1704.48,Other,奈良県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-10-07,Entertainment,105.42,10,1054.2,Mobile Payment,茨城県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-02-14,Travel,831.96,5,4159.8,Credit Card,福島県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-04-19,Entertainment,289.47,7,2026.29,Mobile Payment,高知県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-05-25,Rent,1511.73,5,7558.65,Mobile Payment,宮崎県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-12-25,Rent,1938.25,4,7753.0,Cash,兵庫県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-10-11,Health & Fitness,361.58,4,1446.32,Credit Card,栃木県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-09-03,Food & Drink,51.91,10,519.1,Credit Card,群馬県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-05-23,Travel,2458.35,4,9833.4,Credit Card,長野県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-08-26,Entertainment,298.92,10,2989.2,Other,岐阜県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-05-02,Shopping,1529.44,1,1529.44,Cash,沖縄県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-02-09,Travel,1670.81,3,5012.43,Credit Card,東京都,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-06-15,Shopping,1019.57,8,8156.56,Credit Card,長野県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-01-24,Travel,762.86,9,6865.74,Other,徳島県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-03-11,Rent,1314.86,7,9204.02,Credit Card,岐阜県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-12-20,Food & Drink,311.77,2,623.54,Mobile Payment,香川県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-08-28,Utilities,2150.69,4,8602.76,Mobile Payment,佐賀県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-10-06,Entertainment,369.71,4,1478.84,Cash,富山県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-10-16,Food & Drink,249.75,2,499.5,Mobile Payment,鹿児島県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-02-04,Utilities,3507.18,9,31564.62,Credit Card,高知県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-09-17,Shopping,1153.42,10,11534.2,Cash,島根県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-03-22,Shopping,1842.81,7,12899.67,Mobile Payment,その他,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-09-20,Rent,2279.83,7,15958.81,Cash,千葉県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-12-09,Shopping,1406.9,10,14069.0,Cash,広島県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-11-16,Travel,4215.5,3,12646.5,Mobile Payment,佐賀県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-12-15,Health & Fitness,1566.8,3,4700.4,Credit Card,広島県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-09-20,Shopping,1904.24,2,3808.48,Mobile Payment,静岡県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-11-12,Investment,4613.69,7,32295.83,Cash,茨城県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-02-18,Food & Drink,177.0,9,1593.0,Cash,広島県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-08-06,Food & Drink,492.97,1,492.97,Cash,福島県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-04-20,Shopping,464.22,5,2321.1,Cash,大分県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-07-01,Entertainment,423.4,7,2963.8,Credit Card,大阪府,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-11-29,Food & Drink,370.48,2,740.96,Cash,愛媛県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-10-29,Rent,1811.51,2,3623.02,Mobile Payment,神奈川県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-09-30,Health & Fitness,907.99,5,4539.95,Other,群馬県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-12-08,Travel,870.82,9,7837.38,Cash,栃木県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-04-03,Health & Fitness,1464.99,2,2929.98,Cash,山形県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-06-18,Travel,556.58,2,1113.16,Cash,岡山県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-07-21,Rent,1631.89,8,13055.12,Mobile Payment,兵庫県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-11-14,Utilities,2367.34,1,2367.34,Cash,大分県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-04-18,Health & Fitness,1169.17,6,7015.02,Other,福井県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-11-15,Entertainment,116.1,9,1044.9,Other,岐阜県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-10-10,Rent,1153.67,2,2307.34,Other,北海道,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-01-09,Rent,2434.68,10,24346.8,Other,熊本県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-08-10,Food & Drink,57.77,2,115.54,Cash,埼玉県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-06-27,Shopping,70.96,2,141.92,Credit Card,香川県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-01-16,Utilities,1365.4,8,10923.2,Mobile Payment,神奈川県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-10-06,Health & Fitness,196.14,5,980.7,Mobile Payment,京都府,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-01-05,Travel,1099.75,5,5498.75,Credit Card,埼玉県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-12-28,Travel,2824.5,3,8473.5,Credit Card,岡山県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-07-30,Shopping,1794.25,10,17942.5,Other,栃木県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-11-21,Health & Fitness,1465.8,10,14658.0,Other,その他,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-12-24,Health & Fitness,1305.34,8,10442.72,Other,山梨県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-11-03,Entertainment,86.66,9,779.94,Mobile Payment,長崎県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-07-15,Rent,1492.84,4,5971.36,Mobile Payment,兵庫県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-07-19,Utilities,4928.79,2,9857.58,Other,宮崎県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-03-02,Rent,1606.54,9,14458.86,Mobile Payment,山梨県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-02-13,Rent,2156.34,9,19407.06,Other,鹿児島県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-01-17,Investment,3053.28,5,15266.4,Mobile Payment,福岡県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-04-03,Entertainment,470.83,6,2824.98,Mobile Payment,香川県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-03-11,Travel,4654.86,4,18619.44,Other,兵庫県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-01-07,Utilities,3004.12,8,24032.96,Other,宮崎県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-09-01,Utilities,3886.33,8,31090.64,Other,群馬県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-10-16,Entertainment,426.21,7,2983.47,Credit Card,千葉県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-10-05,Investment,297.94,6,1787.64,Mobile Payment,鳥取県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-05-19,Rent,2849.83,1,2849.83,Cash,宮城県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-01-17,Health & Fitness,847.68,3,2543.04,Credit Card,その他,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-03-13,Health & Fitness,1629.56,7,11406.92,Cash,栃木県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-06-10,Utilities,2515.69,1,2515.69,Other,沖縄県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-10-05,Utilities,1534.11,4,6136.44,Mobile Payment,群馬県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-08-25,Travel,1484.01,5,7420.05,Other,岐阜県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-07-26,Investment,4369.92,6,26219.52,Mobile Payment,鹿児島県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-01-29,Shopping,1817.98,2,3635.96,Cash,山梨県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-12-19,Food & Drink,159.33,8,1274.64,Cash,その他,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-10-18,Utilities,1310.17,4,5240.68,Cash,群馬県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-04-05,Health & Fitness,1668.84,6,10013.04,Cash,石川県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-05-26,Entertainment,341.02,4,1364.08,Mobile Payment,三重県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-04-19,Travel,4890.49,3,14671.47,Mobile Payment,オンライン,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-07-01,Entertainment,196.9,2,393.8,Cash,宮崎県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-12-11,Food & Drink,78.84,5,394.2,Cash,山口県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-05-03,Travel,1149.1,5,5745.5,Credit Card,島根県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-08-11,Investment,8578.42,8,68627.36,Mobile Payment,山口県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-02-12,Shopping,905.73,4,3622.92,Cash,奈良県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-11-07,Entertainment,14.32,8,114.56,Other,千葉県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-05-15,Utilities,2562.56,3,7687.68,Cash,岐阜県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-03-27,Investment,5105.19,8,40841.52,Credit Card,福井県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-02-28,Travel,1071.45,4,4285.8,Credit Card,鳥取県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-07-20,Utilities,3417.17,6,20503.02,Mobile Payment,滋賀県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-05-27,Shopping,1889.42,4,7557.68,Mobile Payment,静岡県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-07-04,Food & Drink,77.17,7,540.19,Credit Card,愛知県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-08-24,Utilities,913.96,7,6397.72,Credit Card,山形県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-10-04,Investment,9380.57,7,65663.99,Cash,岐阜県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-04-23,Health & Fitness,1561.77,9,14055.93,Other,兵庫県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-03-12,Food & Drink,456.23,7,3193.61,Cash,栃木県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-01-05,Rent,2248.87,4,8995.48,Mobile Payment,群馬県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-11-18,Investment,2301.58,10,23015.8,Credit Card,石川県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-08-26,Utilities,4430.33,7,31012.31,Cash,沖縄県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-05-20,Utilities,2967.5,1,2967.5,Cash,奈良県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-04-09,Entertainment,55.96,4,223.84,Other,千葉県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-09-26,Rent,2893.66,1,2893.66,Cash,京都府,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-12-21,Food & Drink,243.7,2,487.4,Other,秋田県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-05-14,Investment,365.04,9,3285.36,Other,長崎県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-08-25,Entertainment,55.9,3,167.7,Credit Card,三重県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-06-25,Food & Drink,246.16,6,1476.96,Cash,宮崎県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-12-10,Food & Drink,14.18,4,56.72,Cash,北海道,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-06-28,Entertainment,273.84,5,1369.2,Cash,京都府,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-08-02,Entertainment,208.72,2,417.44,Other,栃木県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-09-02,Investment,6538.77,2,13077.54,Mobile Payment,熊本県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-09-03,Rent,1701.68,7,11911.76,Other,愛知県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-01-25,Utilities,232.67,3,698.01,Credit Card,大阪府,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-10-06,Rent,2819.9,9,25379.1,Other,宮崎県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-09-27,Utilities,2376.05,10,23760.5,Mobile Payment,宮崎県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-07-20,Shopping,1173.53,7,8214.71,Credit Card,沖縄県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-01-09,Shopping,706.1,2,1412.2,Mobile Payment,宮城県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-08-16,Utilities,4236.07,5,21180.35,Credit Card,オンライン,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-03-29,Food & Drink,29.12,3,87.36,Credit Card,福島県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-08-02,Travel,4886.38,7,34204.66,Other,大分県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-07-28,Rent,2389.87,4,9559.48,Cash,福島県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-02-29,Food & Drink,252.3,3,756.9,Cash,愛媛県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-11-15,Investment,6118.64,9,55067.76,Mobile Payment,茨城県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-07-25,Entertainment,303.58,2,607.16,Cash,徳島県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-07-11,Travel,2969.4,7,20785.8,Mobile Payment,三重県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-04-01,Entertainment,472.56,5,2362.8,Cash,山梨県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-03-21,Investment,9862.59,5,49312.95,Other,香川県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-07-21,Health & Fitness,255.09,8,2040.72,Cash,宮崎県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-07-12,Travel,4400.58,10,44005.8,Mobile Payment,山梨県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-03-20,Health & Fitness,1481.73,3,4445.19,Credit Card,秋田県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-06-28,Travel,1430.92,4,5723.68,Mobile Payment,鹿児島県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-02-23,Food & Drink,109.78,1,109.78,Mobile Payment,静岡県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-07-08,Entertainment,436.53,7,3055.71,Other,岩手県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-08-09,Entertainment,285.58,6,1713.48,Other,オンライン,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-11-01,Health & Fitness,1285.11,7,8995.77,Cash,京都府,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-01-12,Entertainment,405.7,8,3245.6,Other,京都府,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-11-11,Entertainment,271.06,5,1355.3,Other,群馬県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-09-08,Investment,7386.02,3,22158.06,Cash,千葉県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-06-03,Food & Drink,452.33,3,1356.99,Credit Card,島根県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-07-04,Rent,1934.56,10,19345.6,Cash,愛媛県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-07-05,Utilities,2815.57,3,8446.71,Cash,福島県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-05-15,Investment,6667.06,8,53336.48,Cash,大分県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-09-28,Investment,7472.7,5,37363.5,Credit Card,奈良県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-09-18,Entertainment,489.94,4,1959.76,Mobile Payment,佐賀県,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-06-21,Investment,3310.85,5,16554.25,Credit Card,奈良県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-11-12,Food & Drink,72.66,2,145.32,Credit Card,福島県,Expense
a4693ed3-6445-4489-befd-f2a60fee2706,2024-10-25,Utilities,2130.18,10,21301.8,Cash,オンライン,Income
a4693ed3-6445-4489-befd-f2a60fee2706,2024-08-28,Shopping,98.67,5,493.35,Credit Card,三重県,Income
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-11-02,Entertainment,48.56,4,194.24,Credit Card,山梨県,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-01-15,Health & Fitness,822.92,5,4114.6,Cash,香川県,Income
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-05-29,Travel,4441.85,10,44418.5,Other,和歌山県,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-03-19,Investment,8126.37,1,8126.37,Credit Card,オンライン,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-01-16,Health & Fitness,70.67,3,212.01,Mobile Payment,京都府,Income
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-11-07,Investment,8136.71,6,48820.26,Credit Card,山形県,Income
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-02-08,Entertainment,48.47,2,96.94,Mobile Payment,沖縄県,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-06-28,Food & Drink,449.19,8,3593.52,Credit Card,長野県,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-09-14,Entertainment,308.91,3,926.73,Mobile Payment,鹿児島県,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-08-20,Health & Fitness,1699.5,1,1699.5,Mobile Payment,福島県,Income
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-01-28,Entertainment,107.1,9,963.9,Mobile Payment,大阪府,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-10-08,Investment,3205.94,3,9617.82,Credit Card,大分県,Income
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-06-27,Travel,3525.25,7,24676.75,Other,北海道,Income
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-03-23,Food & Drink,451.35,3,1354.05,Mobile Payment,広島県,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-06-29,Entertainment,223.99,7,1567.93,Other,山口県,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-06-07,Shopping,995.15,6,5970.9,Credit Card,北海道,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-09-28,Travel,4181.68,9,37635.12,Cash,北海道,Income
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-03-04,Utilities,390.04,9,3510.36,Other,広島県,Income
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-09-28,Utilities,867.8,6,5206.8,Other,広島県,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-02-23,Entertainment,200.94,3,602.82,Other,千葉県,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-02-11,Rent,2752.5,2,5505.0,Cash,宮崎県,Income
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-10-16,Investment,4459.43,9,40134.87,Mobile Payment,広島県,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-09-21,Investment,9423.56,5,47117.8,Cash,千葉県,Income
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-04-28,Health & Fitness,333.68,5,1668.4,Cash,山梨県,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-05-25,Health & Fitness,1425.02,2,2850.04,Other,滋賀県,Income
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-03-17,Travel,3705.21,1,3705.21,Credit Card,佐賀県,Income
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-08-22,Rent,1776.64,10,17766.4,Cash,栃木県,Income
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-02-27,Travel,2825.04,5,14125.2,Cash,埼玉県,Income
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-04-11,Food & Drink,155.91,2,311.82,Other,香川県,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-09-24,Entertainment,141.47,3,424.41,Mobile Payment,群馬県,Income
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-11-30,Utilities,3348.43,2,6696.86,Other,富山県,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-12-10,Investment,2608.62,3,7825.86,Other,新潟県,Income
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-03-04,Food & Drink,188.0,1,188.0,Mobile Payment,熊本県,Income
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-01-05,Health & Fitness,1096.71,10,10967.1,Cash,群馬県,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-09-21,Investment,4275.82,6,25654.92,Mobile Payment,宮崎県,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-01-23,Investment,6530.08,6,39180.48,Credit Card,群馬県,Income
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-04-10,Shopping,1614.39,8,12915.12,Cash,高知県,Income
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-08-18,Shopping,776.36,4,3105.44,Other,その他,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-05-19,Rent,1583.86,3,4751.58,Credit Card,熊本県,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-04-30,Rent,2339.21,6,14035.26,Mobile Payment,静岡県,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-07-26,Entertainment,118.02,4,472.08,Mobile Payment,埼玉県,Income
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-11-15,Food & Drink,382.93,6,2297.58,Other,熊本県,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-11-11,Travel,2343.61,2,4687.22,Cash,奈良県,Income
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-04-08,Entertainment,216.25,9,1946.25,Cash,愛媛県,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-01-20,Entertainment,421.16,8,3369.28,Other,愛知県,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-06-06,Health & Fitness,563.12,5,2815.6,Mobile Payment,和歌山県,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-03-29,Shopping,190.02,1,190.02,Credit Card,徳島県,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-04-24,Health & Fitness,367.03,8,2936.24,Cash,佐賀県,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-10-15,Investment,5849.36,9,52644.24,Mobile Payment,秋田県,Income
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-05-18,Utilities,1786.66,5,8933.3,Credit Card,静岡県,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-09-11,Investment,9496.31,4,37985.24,Cash,静岡県,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-02-01,Entertainment,341.01,7,2387.07,Mobile Payment,富山県,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-07-05,Rent,1511.88,2,3023.76,Credit Card,徳島県,Expense
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-03-29,Food & Drink,197.8,9,1780.2,Cash,富山県,Income
1eb7710c-7350-41dd-a66f-77c50becebaa,2024-11-26,Food & Drink,320.45,6,1922.7,Cash,群馬県,Expense
